ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
4076,Nebraska,2020-07-02,2.181391087016236e-05,0.12754524788135102,0.020287556797743352,-0.11226083710581855,0.07773991365785728,0.14230758188452983,-0.03849034023988879,0.6867164069213932,0.16766981223155633,0.14353953592980095
4077,Nevada,2020-07-02,-1.0727566546253885e-05,-0.013003416294184118,-0.3623810739030648,-0.007361437728037038,-0.0654456171456997,0.0416193182488085,,-0.2003991312187502,0.08140255064004741,-6.9667217016043965
4078,New Hampshire,2020-07-02,0.0002498069331918676,0.13058469015565163,0.20628253691300416,-0.1442920081213889,0.6713934776145231,0.41403210162943477,0.05219331983754606,0.3807661484814616,0.3601496258590287,0.1435395359297428
4079,New Jersey,2020-07-02,1.409497373021067e-05,0.005109615439242138,0.07623701555721858,0.011924896768494946,0.24643764906225232,0.02223724837411377,0.002987958037448259,0.3883642254400294,0.12658171865293702,0.1435395359297525
4080,New Mexico,2020-07-02,4.280140066447178e-06,0.039632605667279115,0.044690166713456624,-0.01809047869094883,0.004944925932400769,0.0332133752541893,0.006670666280104109,0.3959653971070553,0.03754731359593761,0.14353953592975033
4081,New York,2020-07-02,7.324864966358147e-06,0.0031096188779645238,0.035913235453080145,0.006328400772690034,0.26861688121480437,0.006183287348089604,0.001358003076473812,0.6564851613018688,0.07337158805678673,0.14353953592975735
4082,North Carolina,2020-07-02,4.4505060027848996e-07,0.006134015101068501,-0.006099641050799235,0.049359653934510424,0.008416198559308686,0.0070602722229820255,0.30077155284604756,-0.3332700005551526,0.04585061005035919,0.14353953592974192
4083,North Dakota,2020-07-02,-5.4039175288758533e-05,0.13399133855048348,-0.013050738840018807,-1.3848603076155392,-0.09389123046251519,0.23163361708562497,-0.011424142377264343,0.7029916359256548,0.0985538987197656,0.14353953592974655
4084,Ohio,2020-07-02,-2.4332062672756125e-06,0.009068583962979819,-0.004693091967079002,-0.07583854933990315,-0.060000327105125255,-0.00836580622481123,0.0008595010608720134,0.28126740836774505,-0.06509629737747823,0.14353953592974752
4085,Oklahoma,2020-07-02,-1.5015974467635888e-05,-0.008927872521722224,-0.022535898896119424,-0.050873868548384084,-0.11949117701597743,-0.0019576170098585515,-0.004490441936471936,-0.13954959522503702,-0.008667640063660094,0.14353953592974683
4086,Oregon,2020-07-02,-1.5582311503024256e-05,-0.021573040756797886,-0.04587494903354006,-0.01908074708722481,-0.13397011357355537,0.03943010644434611,-0.003869967740947994,-0.32388882227301713,0.10175996134932377,0.14353953592974691
4087,Pennsylvania,2020-07-02,5.7214796806684e-06,0.007638225372951207,0.006983258164284089,-0.041869067982485526,0.14279797790138146,0.014459230804818384,0.0710447136946152,0.3748447464291325,0.11640690932024891,0.14353953592974178
4088,Rhode Island,2020-07-02,7.527728751631163e-05,0.062476612143153316,1.0203305992164808,0.051524336551041605,0.15697506424521976,0.3830773039668637,0.020576834331869447,0.6023220084259405,0.26007600471236764,0.1435395359297561
4089,South Carolina,2020-07-02,-2.6995869100200867e-06,-0.008833587105116477,-0.01573170220808339,-0.002125956262857863,-0.027571576253894618,0.008530431090111605,-0.0018912111153442882,-0.4805425135456128,0.027307106590184087,0.14353953592974603
4090,South Dakota,2020-07-02,6.273291993175574e-05,0.15281373193740413,0.11063757554722932,-1.1584362453761634,0.097576200390594,0.5567949576877789,0.04147209582651016,1.1041822088015094,0.3079751981186059,0.1435395359297574
4091,Tennessee,2020-07-02,-4.247332456047874e-06,-0.006595160814037333,-0.007898458439150045,-0.007129341919505225,-0.057883492788795246,-0.006809648461493137,-0.0012169608724178329,-0.5214791079759145,-0.03136214445214542,0.14353953592974586
4092,Texas,2020-07-02,-9.634663561786438e-07,-0.0028011806058012177,-0.0025728763610260354,0.0020810390465376897,-0.05795357839182875,-0.0012613930493562127,0.09290824347468854,-1.16467116919435,-0.03719620035917267,0.14353953592974247
4093,Utah,2020-07-02,3.3950141855272e-06,-0.012426103243283654,-0.013998319911619445,0.14627755328843198,0.018995546101637294,0.04074868479963758,0.0026858466389566597,-3.09678547367764,0.07239099166823326,0.1435395359297426
4094,Vermont,2020-07-02,0.0009221414510886648,1.7586681486209952,0.0036220448159787763,-0.32764649373469984,1.096105471132516,0.50769830794546,-1.299669036556366,-0.13888969976853344,0.2020147510723253,0.14353953592974383
4095,Virginia,2020-07-02,4.225619719894901e-06,0.01565802481969513,0.04487269276165879,0.0027987036403102207,0.06847163254755978,0.0144002943815205,0.0008495558008571805,0.014667598936487787,0.07597636009145023,0.14353953592974553
4096,Washington,2020-07-02,-3.4179743858424e-06,0.01639112774629898,,-0.0023927960800716147,-0.05199528041470572,-0.002740641219180502,0.00364014586261086,-0.10319357622222967,-0.014607916393845148,0.14353953592974894
4097,West Virginia,2020-07-02,-9.432984630045422e-05,0.01458293707035766,-0.07498201902727274,-1.0845835860723023,-0.389572562971124,0.020969344355255392,-0.12071899273175897,0.08316167620283955,0.0016472050967352928,0.14353953592974722
4098,Wisconsin,2020-07-02,-3.2244554717975566e-06,0.039535275124272615,-0.01281001135221174,-0.18054839378315585,-0.042162711619918136,0.03219322726102698,0.0033299222923310096,-0.11222646406126664,0.11711741563220296,0.14353953592974739
4099,Wyoming,2020-07-02,-6.356904840021439e-05,0.4403782279857684,-0.15750544774922456,0.15448822607558266,-0.09356134394143094,0.25937672960396935,0.04517658668178742,0.3465979540182265,0.07021369457998887,0.14353953592974658
4100,Alabama,2020-07-03,-2.7442767956502154e-06,0.0021693036753184917,-0.0004935920500590112,-0.008808793222122016,-0.027021207957193386,0.022247370626336305,-0.0027931293080026187,-0.2686843892441704,0.0676671086977412,0.14353953592973454
4101,Alaska,2020-07-03,-0.00021755585015323552,-0.5066198364735328,-0.5501920844614314,-0.24851740375323123,-0.3293666300897279,-0.05598776787233997,1.6344633231222216,-0.22694174882104742,-0.029870480302652477,0.14353953592975008
4102,Arizona,2020-07-03,1.4817059900544105e-06,-0.0019265362873579224,-0.017040520676404745,0.0015451195853675183,0.021229491804312717,0.0371604729889197,-0.001131145610491187,-0.5152096378271236,0.17334285669405328,0.14353953592974364
4103,Arkansas,2020-07-03,2.005329669597612e-07,0.000679729575111706,-0.007271924736773767,0.22708672946784958,-0.0004868592988105483,0.07558177725593904,-0.0014118442923200588,-0.8770275299743098,0.14271868697468854,0.14353953592974436
4104,California,2020-07-03,-4.1454080189262275e-07,0.0006077034331852192,,-0.0002770555061676489,-0.03239523677428164,0.0005919322279982046,0.006644150532167566,-0.2575974434077724,0.014812487759583976,0.14353953592974628
4105,Colorado,2020-07-03,5.798373238728668e-06,0.032261047285766425,0.15014168517787582,0.0013004980787744492,0.06343659514954364,-0.01060445978036853,0.006867104925332957,0.3460045920552724,-0.04027481422424636,0.1435395359297495
4106,Connecticut,2020-07-03,4.6900007776151096e-05,0.01600774896330843,0.3322567703529238,0.04209489757196665,0.3291471793146238,0.02594560682642284,0.002757150174182477,0.3502814409566475,0.059282732107778444,0.14353953592974822
4107,Delaware,2020-07-03,6.506386820681488e-05,0.09459090001623303,0.15735973589756508,0.006788060937734599,0.12471431956097091,0.20281282256595026,0.304582693082668,1.286411538935089,0.12656656863046348,0.14353953592974258
4108,Florida,2020-07-03,-9.831534716371988e-07,-0.001716460512094265,,-0.0006522426082798747,-0.042545582415549524,0.002504695441189835,-0.00026135955132251305,-0.28319029903893134,0.033975308898369444,0.1435395359297468
4109,Georgia,2020-07-03,-2.0053629727840017e-06,0.0025737742411289224,,-0.0013411995481510724,-0.04293200034239695,-0.0026925937118467687,-0.00018207440229820598,-0.0818499584876453,-0.020350861891714492,0.14353953592974691
4110,Hawaii,2020-07-03,-0.00020136448714702974,-0.7703030243367772,-0.6900554831381195,-0.2064239943637599,-0.5612238229335098,-0.018042889681296817,-0.07105362843751332,0.07173126895148174,-0.016385493989164144,0.1435395359297515
4111,Idaho,2020-07-03,-3.2548721513737835e-05,-0.13063960782596368,-0.13229126642468894,-0.02916162444813866,-0.11697525606367273,-0.05474229359339717,-0.028116150570371763,-0.40539737487928157,-0.07406732108024658,0.14353953592974428
4112,Illinois,2020-07-03,3.868860002788444e-06,0.006911261750850859,,0.0024142950931991566,0.09351105021733376,0.00567562835314715,0.038113226631137684,1.5761792898939873,0.04405489847518047,0.1435395359297458
4113,Indiana,2020-07-03,2.4072380329275226e-06,0.017032821238827343,0.004318402738191927,-0.10484076428473411,0.029627526242910058,0.044698961993558314,0.0014029420111319633,0.27200463101813516,0.19130343817796022,0.14353953592975052
4114,Iowa,2020-07-03,6.6533561756382195e-06,0.032858244669518866,0.026723315792408272,-0.20573751851150085,0.03637906844477485,0.10099708316683655,0.2502371588576197,0.38360474301607084,0.1992537298735666,0.14353953592974292
4115,Kansas,2020-07-03,-6.82183691480335e-06,0.0525723474963681,-0.17393828437693862,-0.0053559101284480675,-0.04808709762275696,0.10727261243483124,0.0041125876901627265,-0.191995865552047,0.18966804499108117,0.14353953592974716
4116,Kentucky,2020-07-03,-9.998283517353696e-06,0.03323907853662461,-0.00486035145007882,-0.012137870384338873,-0.10768262594020077,0.06350870949583538,0.0018417619341636216,-0.04649080368098528,0.1722429528673568,0.14353953592974752
4117,Louisiana,2020-07-03,-3.498865207293967e-06,0.004784913284911003,-0.009967896688143454,-0.009744090436981646,-0.03247355854479729,0.0029989899502108988,-0.10719371550499336,-0.028377530368023558,0.008607003999972787,0.14353953592974286
4118,Maine,2020-07-03,0.0004226389424948644,0.3209168745780941,0.4332642897964385,0.08735482449572803,1.1440737877590925,0.07421553447061648,0.18121043392035774,-0.7078427400606645,0.05641584147296389,0.1435395359297452
4119,Maryland,2020-07-03,8.744399484717084e-06,0.015474605726464665,0.3411031103638216,0.005375578078651437,0.10367220971901384,0.010883506449075993,0.003257090572162972,0.39073076280193203,0.04130858299701926,0.14353953592974683
4120,Massachusetts,2020-07-03,1.6855934693212278e-05,0.006960791109762401,0.02148843166801468,0.023926958454611683,0.22933842239884153,0.030471691256880134,0.0059681829783523625,0.3615511094274016,0.13428783972872857,0.1435395359297818
4121,Michigan,2020-07-03,5.739341993278816e-06,0.011650091982358075,0.022803496808765856,-0.11073132809720787,0.046326868559387814,0.0034794706109484356,-0.03113192206750264,0.14598931582325433,0.013696755410373374,0.14353953592974583
4122,Minnesota,2020-07-03,7.263616989927159e-06,0.02997252631318467,0.0089853044142588,-0.10719491786274137,0.07807295229124822,0.07972404027535462,0.005022156710695734,-0.056467435367956495,0.28703899929160986,0.14353953592974703
4123,Mississippi,2020-07-03,-3.865619088627646e-06,0.0021173617779431725,-0.01829441007687576,-0.0033862023897567365,-0.02309124381436035,0.07937196676631159,0.003939055431346018,-0.07140145597498077,0.14990546944312852,0.1435395359297471
4124,Missouri,2020-07-03,-1.0270903175143694e-05,0.026966437439721255,,-0.006948887731220464,-0.12660897591711995,0.008838606502343417,-0.10387136178721207,0.16229560442614735,0.03153437535095817,0.14353953592974675
4125,Montana,2020-07-03,-0.00019610041000774623,-0.4449465203857566,-0.3532652787161539,-0.34101360291867566,-0.4298242589701386,0.05981111081981269,-0.08173354486160314,-0.2729489326481728,0.033187121880781684,0.14353953592974758
4126,Nebraska,2020-07-03,2.411057856389439e-05,0.13184571688269303,0.02452583900100267,-0.11297177827499048,0.08706004784936215,0.15332237012408328,-0.03563073100958502,0.6470554997817759,0.18180407555056605,0.14353953592979882
4127,Nevada,2020-07-03,-8.692074858900099e-06,-0.012148034061120121,-0.3623810739030648,-0.005964519873287558,-0.0530812086284777,0.0636955873763358,,-0.2338300996137575,0.12508686847550823,-6.9667217016043965
4128,New Hampshire,2020-07-03,0.00025996176963164467,0.132079854322891,0.21075682636093973,-0.11236525215392482,0.6990389131881212,0.45915817940117676,0.05397107263604248,0.37320387034185254,0.3996646082465409,0.14353953592974264
4129,New Jersey,2020-07-03,1.4485068884201661e-05,0.0052182019279435705,0.0789859502914207,0.01245039037493495,0.25325810396327786,0.02496558276421013,0.003060707026339003,0.39284810066096315,0.1421122937649413,0.14353953592975255
4130,New Mexico,2020-07-03,8.768835554301299e-06,0.0443166090004074,0.054633019311611464,-0.01186715923818097,0.024495304953986902,0.04480833836552962,0.007246040146548227,0.37307963043424874,0.053707137684332995,0.14353953592974977
4131,New York,2020-07-03,7.611466372277287e-06,0.0031895422859433494,0.03638999370771621,0.006804291499442085,0.2866812654981119,0.00724351008875966,0.001358003076473812,0.65562636941799,0.08697411290433275,0.14353953592975663
4132,North Carolina,2020-07-03,1.1961132346034117e-06,0.006663645494083047,-0.006099641050799235,0.07268324344024336,0.024000476102096168,0.011902281261715658,0.30077155284604756,-0.368812899810375,0.07855457453364716,0.14353953592974192
4133,North Dakota,2020-07-03,-4.655007470595586e-05,0.13399133855048348,-0.007486636915199162,-1.2760918547651248,-0.08223188876130316,0.29834001370148533,-0.007173762767906645,0.5618093982523467,0.13325696060993028,0.1435395359297464
4134,Ohio,2020-07-03,-3.9525554572611936e-07,0.009704039522041586,-0.004151158422915936,-0.06445239162599413,-0.01259420685586658,-0.0006982246745413985,0.0013156363613987894,0.18283920859381905,-0.007402987094428195,0.14353953592974725
4135,Oklahoma,2020-07-03,-1.327522044044096e-05,-0.006033448096871636,-0.020086848556655098,-0.04442657709564023,-0.10584778029605908,0.012183807780870406,-0.0037339082713863307,-0.15207521721216,0.02752482939634885,0.14353953592974678
4136,Oregon,2020-07-03,-1.0278707904632915e-05,-0.021573040756797886,-0.04587494903354006,-0.014038727958448013,-0.08963278366562626,0.03943010644434611,-0.003869967740947994,-0.37248825923507106,0.10175996134932377,0.14353953592974678
4137,Pennsylvania,2020-07-03,6.532916539553371e-06,0.00786982629804358,0.007684612705464224,-0.041017482024705454,0.16356070843533932,0.020116165504385275,0.0710447136946152,0.3655348812777644,0.1630014977203008,0.14353953592974178
4138,Rhode Island,2020-07-03,7.7390513810282e-05,0.062774219621326,1.0661296141013135,0.05301327045974101,0.16138175641243485,0.4005123095222381,0.021176185215205867,0.5956997836346165,0.27191284949543043,0.14353953592975624
4139,South Carolina,2020-07-03,-1.5537114436788793e-06,-0.00841056000127045,-0.008550377063770626,-0.0017812417076015549,-0.015942850654218386,0.01613359503921581,-0.0017328234293072483,-0.5159013846565175,0.0524459014739526,0.1435395359297459
4140,South Dakota,2020-07-03,7.191193756490712e-05,0.15281373193740413,0.12011061177744223,-1.0925184145432982,0.11494175347146658,0.6090810580989774,0.04283325094204569,1.0117979237135952,0.33895531501623055,0.143539535929757
4141,Tennessee,2020-07-03,-3.432761745394408e-06,-0.004840886049957658,-0.0072475389683976125,-0.0029557659804360817,-0.04689165698361641,-0.0016496093168942272,-0.0007996298158990024,-0.6276796779538387,-0.0086675716004506,0.14353953592974547
4142,Texas,2020-07-03,-8.116258788048945e-07,-0.0026960834144274513,-0.002430503300300649,0.0027488841494710124,-0.04916265104983813,0.00016083631966846022,0.09290824347468854,-1.2046075466940078,-0.010090909401224594,0.14353953592974247
4143,Utah,2020-07-03,5.602452862797531e-06,-0.002400497217452509,-0.01192862128553655,0.15912200502641893,0.03313900777016349,0.06656624967724954,0.0034918134739980147,-3.049907774626207,0.12719348692810906,0.1435395359297421
4144,Vermont,2020-07-03,0.001063008863769912,1.7586681486209952,0.054330672239680945,-0.3070735102678295,1.276434992619607,0.577213152842995,-1.299669036556366,-0.17273192404473095,0.22995122928220002,0.14353953592974383
4145,Virginia,2020-07-03,4.816428355432004e-06,0.017354592367121967,0.05884044891349002,0.0031319333901533714,0.07859403870703427,0.019852748132404164,0.001064952352262815,0.06125817300690716,0.10602289445944862,0.1435395359297457
4146,Washington,2020-07-03,-1.8785917685276972e-06,0.018485934820346727,,-0.0013887518087692318,-0.028856653502634652,0.00654655732778769,0.003998560224467941,-0.12058636927579942,0.03081257871670695,0.14353953592974883
4147,West Virginia,2020-07-03,-8.541330863312029e-05,0.01458293707035766,-0.07151696975990847,-0.9520701206222562,-0.3563571204138459,0.0356207119682875,-0.12071899273175897,0.042253895506973414,0.01943089292601363,0.14353953592974722
4148,Wisconsin,2020-07-03,-2.0240883548514415e-06,0.04066835015138107,-0.011200411188902349,-0.17029249291687573,-0.028149168096499224,0.0379928352986451,0.003841263919197836,-0.13044290710598494,0.13902411895166467,0.14353953592974736
4149,Wyoming,2020-07-03,-3.587149773087179e-05,0.4403782279857684,-0.1362748058237817,0.5851286160830401,-0.06091105523145424,0.2667236970167173,0.04517658668178742,0.23401264480109252,0.07305694272766375,0.14353953592974622
4150,Alabama,2020-07-04,-2.100011740591963e-06,0.002246237022445171,-0.0004935920500590112,-0.007634279708362037,-0.020780986075596163,0.034362457831581476,-0.0027640790554074456,-0.30844040754995167,0.10596600558326416,0.14353953592973417
4151,Alaska,2020-07-04,-0.00019806661183532445,-0.07061973478115928,-0.5290090477515124,-0.22393170579823865,-0.3008031792901047,-0.03667942667357854,1.6344633231222216,-0.2008611132410163,-0.02067121489172254,0.14353953592975008
4152,Arizona,2020-07-04,1.9632770789545007e-06,-0.001707617241605838,-0.01215973034138135,0.001905203863599546,0.028129315084618682,0.04370715093398371,-0.0011024325063445349,-0.5305670042845135,0.2038812154807602,0.14353953592974356
4153,Arkansas,2020-07-04,1.7537038392849966e-06,0.0038547821956991775,-0.005121699158788877,0.22950508221904461,0.00884111492329794,0.08976585136478289,-0.0010726194369741482,-0.905777423395524,0.17059488155676433,0.14353953592974417
4154,California,2020-07-04,-3.6573529284133815e-07,0.0006528784996626991,,-0.0002451008243077104,-0.028596473480917702,0.0013604116012532297,0.006644150532167566,-0.2684222880640321,0.03428389596220446,0.14353953592974628
4155,Colorado,2020-07-04,7.055190962026397e-06,0.032261047285766425,0.1674686316809307,0.002316157205970016,0.07780801311294235,-0.004186647275682173,0.006976665046158682,0.3094740149910877,-0.016546839005930188,0.14353953592974925
4156,Connecticut,2020-07-04,4.6900007776151096e-05,0.01600774896330843,0.3322567703529238,0.04209489757196665,0.3291471793146238,0.02594560682642284,0.002757150174182477,0.3502814409566475,0.059282732107778444,0.14353953592974822
4157,Delaware,2020-07-04,6.882063341503546e-05,0.09459090001623303,0.1601729151116472,0.022513393647870143,0.13191528116406123,0.24379433926998278,0.304582693082668,1.227799268557075,0.15214133200485636,0.14353953592974258
4158,Florida,2020-07-04,-7.337347776900095e-07,-0.0016613267003580037,,-0.00048760912717538113,-0.03194223771844523,0.0052164094893431155,-0.0002007698345869462,-0.3274921948638547,0.07135491810038629,0.14353953592974664
4159,Georgia,2020-07-04,-1.5778771279626126e-06,0.0025737742411289224,,-0.0010587648476619693,-0.03393708460978405,0.001957611146105829,-0.00012189619190252723,-0.13466494837245827,0.011441373478668967,0.14353953592974664
4160,Hawaii,2020-07-04,-0.0001953656395181839,-0.7703030243367772,-0.6593923488199147,-0.20152305580694435,-0.5445045780864657,0.0505631005179431,-0.06536773650281234,0.014927463005701426,0.04586794712894527,0.14353953592975133
4161,Idaho,2020-07-04,-2.893865032556389e-05,-0.13063960782596368,-0.1298969967045967,-0.02391966543060307,-0.10417869449593985,-0.01856015476921071,-0.02708327082157661,-0.449681609827975,-0.03198540549384783,0.1435395359297438
4162,Illinois,2020-07-04,4.131241775053708e-06,0.006961562398460072,,0.0025937827824457763,0.10032959455077448,0.007869568732626269,0.038113226631137684,1.4940201962728865,0.06202859527892263,0.1435395359297458
4163,Indiana,2020-07-04,3.356530182092732e-06,0.017279020405756646,0.005310696340134505,-0.10191302443385465,0.04234299618264559,0.05233539800585335,0.001615798015058455,0.23890961273058656,0.22439680146812596,0.14353953592975027
4164,Iowa,2020-07-04,8.657842129495846e-06,0.032858244669518866,0.02825004136275753,-0.1826134701889368,0.04933323029367808,0.11932042293063201,0.2502371588576197,0.16988590687537816,0.23722915144880075,0.14353953592974292
4165,Kansas,2020-07-04,-4.919818805976114e-06,0.055329095407920637,-0.17393828437693862,-0.004018218044791948,-0.0368480283785111,0.10727261243483124,0.0041125876901627265,-0.20403811143264444,0.18966804499108117,0.14353953592974708
4166,Kentucky,2020-07-04,-9.998283517353696e-06,0.03323907853662461,-0.00486035145007882,-0.012137870384338873,-0.10768262594020077,0.06350870949583538,0.0018417619341636216,-0.04649080368098528,0.1722429528673568,0.14353953592974752
4167,Louisiana,2020-07-04,-3.498865207293967e-06,0.004784913284911003,-0.009967896688143454,-0.009744090436981646,-0.03247355854479729,0.0029989899502108988,-0.10719371550499336,-0.028377530368023558,0.008607003999972787,0.14353953592974286
4168,Maine,2020-07-04,0.0004398216008111684,0.3811152843404314,0.44985214596896556,0.14361053913696792,1.1935007713720471,0.11492043312524008,0.18121043392035774,-0.6534600164446341,0.0921063179616781,0.143539535929745
4169,Maryland,2020-07-04,9.206289848451042e-06,0.01582356033508715,0.3418584104881283,0.005726139701831578,0.10920982895675174,0.016581276914988046,0.0033967204676670507,0.38060959861929805,0.06343701619998952,0.14353953592974683
4170,Massachusetts,2020-07-04,1.715503513334511e-05,0.00708334209875728,0.022954620725582252,-0.01942097633476877,0.23342196996178197,0.03414241674950568,0.006061462113201753,0.3650850374596102,0.15052328308465998,0.14353953592978203
4171,Michigan,2020-07-04,6.485106543796661e-06,0.01169826136035581,0.0271916052337289,-0.131531569609844,0.06472028471621255,0.006521785784806821,-0.03113192206750264,0.1297088017399009,0.03371049654536441,0.14353953592974583
4172,Minnesota,2020-07-04,7.263616989927159e-06,0.02997252631318467,0.0089853044142588,-0.10719491786274137,0.07807295229124822,0.07972404027535462,0.005022156710695734,-0.056467435367956495,0.28703899929160986,0.14353953592974703
4173,Mississippi,2020-07-04,-2.2948932473646723e-06,0.0023747256747699884,-0.01829441007687576,0.012009945203755656,-0.013859980062096672,0.11271261579932915,0.004804982935411579,-0.18126187673503122,0.2138538648064399,0.14353953592974703
4174,Missouri,2020-07-04,-9.499182448572836e-06,0.027513210516795093,,-0.006443750615632874,-0.11722879948290059,0.016545580719315025,-0.10387136178721207,0.14097522368464924,0.06203444329883705,0.14353953592974675
4175,Montana,2020-07-04,-0.00018772617671279157,-0.4449465203857566,-0.3532652787161539,-0.280746391629308,-0.4119253636464687,0.08330841052669016,-0.07462628009102895,-0.32333481786808344,0.04963420897052793,0.14353953592974752
4176,Nebraska,2020-07-04,2.5954537721842702e-05,0.13184571688269303,0.028034742406491786,-0.11384070637064508,0.09454304020504128,0.17916821155031817,-0.0321991999332205,0.5536239329593593,0.21496966352873315,0.14353953592979907
4177,Nevada,2020-07-04,-6.9210937664511706e-06,-0.011577779239077456,-0.3623810739030648,-0.004748262474294885,-0.04232354558354451,0.08228924309790173,,-0.2612774978710651,0.16187982300835616,-6.9667217016043965
4178,New Hampshire,2020-07-04,0.0002643138423915491,0.13656534682460905,0.23418104758836727,-0.25697467624185044,0.710886957005378,0.49665122912429427,0.055748825434538886,0.3854532570645252,0.4324956734004209,0.1435395359297427
4179,New Jersey,2020-07-04,1.4779156163505748e-05,0.005265827580882795,0.08241363434270976,0.012800013137284147,0.25839994949746964,0.027878308477039048,0.0030796416946804296,0.39274276297294763,0.15869248482508394,0.14353953592975255
4180,New Mexico,2020-07-04,1.3801084011387757e-05,0.04548760983368947,0.07003124236185128,-0.00679630635074049,0.04641311268521807,0.056685374473344693,0.008092178185436638,0.28022545348989975,0.07026008505905137,0.1435395359297493
4181,New York,2020-07-04,7.838125000487849e-06,0.003211439110047137,0.036802190948703635,0.0072001258422545395,0.300967477905172,0.00824003195413551,0.001358003076473812,0.6337687241552292,0.09975936350773996,0.14353953592975607
4182,North Carolina,2020-07-04,1.7129735420958309e-06,0.006822534611987411,-0.006099641050799235,0.08877835309424867,0.03472514021756279,0.01516826989491252,0.30077155284604756,-0.396286452571322,0.1006137601750738,0.14353953592974192
4183,North Dakota,2020-07-04,-3.998270957949813e-05,0.13399133855048348,-0.0035379194201658657,-1.1641243297720512,-0.07200754296177872,0.33630573922392126,-0.0015065899554297165,0.4420003471775265,0.15300809377482436,0.14353953592974641
4184,Ohio,2020-07-04,3.9368357139546534e-07,0.009798181086347032,-0.003554534337598799,-0.061843432730427625,0.005757827989791171,0.0035888085705239946,0.0013868251077237778,0.14092902015506972,0.0248540078367316,0.1435395359297471
4185,Oklahoma,2020-07-04,-1.1401806719723744e-05,-0.006033448096871636,-0.017767790273425614,-0.031028299545406895,-0.09116464516439976,0.012942973495293102,-0.003487212511032329,-0.167943292135258,0.029467779441406532,0.14353953592974658
4186,Oregon,2020-07-04,-5.719469723559658e-06,-0.012059463777091972,-0.04587494903354006,-0.009763331621181138,-0.05151823690266979,0.05268227626949351,-0.003869967740947994,-0.3870624911384026,0.13789086947895507,0.14353953592974664
4187,Pennsylvania,2020-07-04,7.084277482129057e-06,0.007890261673787024,0.00835224827831839,-0.04089690348201092,0.17766871764430997,0.024471324156009156,0.0710447136946152,0.3510372711888009,0.19887372102966164,0.14353953592974178
4188,Rhode Island,2020-07-04,7.7390513810282e-05,0.062774219621326,1.0661296141013135,0.05301327045974101,0.16138175641243485,0.4005123095222381,0.021176185215205867,0.5956997836346165,0.27191284949543043,0.14353953592975624
4189,South Carolina,2020-07-04,-3.934421293170012e-07,-0.007470499770501504,-0.008550377063770626,0.00033316128350235674,-0.004168051494305938,0.027752058518511338,-0.0017328234293072483,-0.5350946622399323,0.09086072091303343,0.1435395359297457
4190,South Dakota,2020-07-04,7.7311359702055e-05,0.15281373193740413,0.12194866358330445,-0.9570206511646308,0.1251567846955092,0.6506813109926782,0.04351382849981346,0.9584981080928008,0.36360394414485314,0.14353953592975674
4191,Tennessee,2020-07-04,-2.794338597857005e-06,-0.004301109199471604,-0.006796979089714459,0.0005535037537985272,-0.03827676042500209,0.001810096562665224,-0.0005074980763358209,-0.7630906121927387,0.006548698068992363,0.1435395359297452
4192,Texas,2020-07-04,-6.572445319616123e-07,-0.0026645542570153213,-0.0022379102889827866,0.00325446846303737,-0.040224618013249454,0.0023221188211679654,0.09290824347468854,-1.2757032691944747,0.031099486691945014,0.14353953592974247
4193,Utah,2020-07-04,8.106192033661195e-06,-0.002400497217452509,-0.009441242515033308,0.17285912136395717,0.04918092066936426,0.09195562079591578,0.004700763726560047,-3.5247188165971157,0.18108706275440564,0.14353953592974186
4194,Vermont,2020-07-04,0.0010943127332546337,1.7586681486209952,0.2861415404623195,-0.6156682622708851,1.3165082196167464,0.6432984228499494,-1.299669036556366,-0.18018559648897717,0.25650943721986086,0.14353953592974383
4195,Virginia,2020-07-04,5.45931434790095e-06,0.01758860168400843,0.06078943814397811,0.003680877084339432,0.08960869343375703,0.02405458589604246,0.0010946622214222127,-0.012972055276708725,0.12917772869411737,0.14353953592974542
4196,Washington,2020-07-04,-7.271237501535413e-07,0.018904896235156274,,-0.0006288025791124849,-0.011548812957560847,0.01723200511472553,0.004186727764442907,-0.1396162109115935,0.08307143013526742,0.14353953592974877
4197,West Virginia,2020-07-04,-7.576390485614246e-05,0.028117427684676444,-0.07021757628464687,-0.7846846905800925,-0.32041164148199675,0.04013216654460022,-0.12071899273175897,0.01802608138926765,0.024906852710802056,0.14353953592974722
4198,Wisconsin,2020-07-04,-4.940867446506932e-07,0.04066835015138107,-0.009802928876571713,-0.12072230539652183,-0.010287345781675021,0.04188229772293489,0.004111138666710884,-0.15814356979689745,0.15371568066556732,0.14353953592974728
4199,Wyoming,2020-07-04,-1.5098334728864836e-05,0.4403782279857684,-0.11504416389833884,0.8131147049105176,-0.036423338698971804,0.27223392257627826,0.04517658668178742,0.15251798604335853,0.07518937883842072,0.143539535929746
4200,Alabama,2020-07-05,-1.3950035409244068e-06,0.002246237022445171,-0.0004935920500590112,-0.006347739303229372,-0.013952418299445121,0.04260837299493154,-0.0027602898920254665,-0.35172600502520884,0.13203345761375213,0.14353953592973362
